name,code,count,confidence,category,manual_code,encoder,correct
le naturelle bio organic eggs,01.1.4.8,6,1.0,organic products,01.1.4.8,intfloat/e5-mistral-7b-instruct,True
cameo ciobar dark chocolate 023 grms,01.1.8.5,4,0.6666666666666666,hot chocolate & malted drinks,01.2.4.0,intfloat/e5-mistral-7b-instruct,False
health&heather organic imperial matcha green tea 40 grms,01.2.3.0,6,1.0,tea,01.2.3.0,intfloat/e5-mistral-7b-instruct,True
bellfield lawless village ipa cans,02.1.9.0,6,1.0,beer,02.1.3.0,intfloat/e5-mistral-7b-instruct,False
renato ratti barbera d'alba doc 750 ml,01.2.5.0,4,0.6666666666666666,"acqua, bevande, alcolici | vini",02.1.2.1,intfloat/e5-mistral-7b-instruct,False
marsovin antonin red & blanc twin pack 75ml,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
leffe rituel 9 birra chiara,02.1.9.0,6,1.0,"acqua, bevande, alcolici | birra",02.1.3.0,intfloat/e5-mistral-7b-instruct,False
starbucks doubleshot espresso 200ml,01.2.2.0,4,0.6666666666666666,drinks | smoothies & juice drinks | chilled smoothies & ice coffee,01.2.2.0,intfloat/e5-mistral-7b-instruct,True
amaroy express kaffee gold 100 g,01.2.2.0,6,1.0,kaffee,01.2.2.0,intfloat/e5-mistral-7b-instruct,True
yellow tail cabernet sauvignon,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
carrefour infusion after meal tea 20 pots,01.2.3.0,6,1.0,tea,01.2.3.0,intfloat/e5-mistral-7b-instruct,True
carrefour specialty olive riviera whole 350 grms,01.1.7.9,6,1.0,tins cans & packets,01.1.7.9,intfloat/e5-mistral-7b-instruct,True
"coca cola zero 1,05 lt",01.2.5.0,6,1.0,"acqua, bevande, alcolici | bevande analcoliche",01.2.6.0,intfloat/e5-mistral-7b-instruct,False
3 leaves corned beef light 198g,01.1.9.9,4,0.6666666666666666,tins cans & packets,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
ducato sannita greco di tufo doc 75cl,02.1.2.1,4,0.6666666666666666,drinks | wine | white wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
branca menta mint liquer,02.1.1.0,4,0.6666666666666666,alcohol,02.1.1.0,intfloat/e5-mistral-7b-instruct,True
lion tea x40 + caddy tin,01.2.3.0,6,1.0,beverages | coffee & tea,01.2.3.0,intfloat/e5-mistral-7b-instruct,True
glassa classica all'aceto balsamico di modena igp,01.1.5.1,4,0.6666666666666666,"conserve | olio, aceto e sale",01.1.9.3,intfloat/e5-mistral-7b-instruct,False
b&g bordeaux  2017 75cl,02.1.2.1,6,1.0,drinks | wine | red wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
aberfeldy single highland malt scotch whisky,02.1.1.0,6,1.0,alcohol,02.1.1.0,intfloat/e5-mistral-7b-instruct,True
safari apple juice 250ml,01.2.1.0,6,1.0,juices & smoothies,01.2.1.0,intfloat/e5-mistral-7b-instruct,True
grand fermage unsalted french butter 200 grms,01.1.5.2,4,0.6666666666666666,"milk, butter & eggs",01.1.5.2,intfloat/e5-mistral-7b-instruct,True
sterilgarda juice  pear juice,01.2.1.0,6,1.0,juices,01.2.1.0,intfloat/e5-mistral-7b-instruct,True
qualita rossa espresso intensita 10,01.2.2.0,4,0.6666666666666666,"caffè, tea e zucchero | caffè e solubili",01.2.2.0,intfloat/e5-mistral-7b-instruct,True
principato merlot delle venezie,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
powerade mountain blast 500 ml,01.2.5.0,6,1.0,"acqua, bevande, alcolici | bevande analcoliche",01.2.9.0,intfloat/e5-mistral-7b-instruct,False
cisk lager 25cl,02.1.9.0,6,1.0,beverages | beer & cider,02.1.3.0,intfloat/e5-mistral-7b-instruct,False
excellence mussles in brine 200 grms,01.1.3.3,4,0.6666666666666666,tins cans & packets,01.1.9.1,intfloat/e5-mistral-7b-instruct,False
coolee orange squash 1.5ltr,01.2.6.0,6,1.0,soft drinks,01.2.6.0,intfloat/e5-mistral-7b-instruct,True
san valentino red 3ltr,02.1.2.1,4,0.6666666666666666,drinks | wine | red wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
chateau la tuilerie du puy,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
destination hot choc powder 46%,01.2.4.0,6,1.0,organic products,01.1.8.5,intfloat/e5-mistral-7b-instruct,False
capri-sonne orange and peach juice 330ml,01.2.1.0,4,0.6666666666666666,juices & smoothies,01.2.1.0,intfloat/e5-mistral-7b-instruct,True
milsani kaffeesahne 200 g,01.1.4.1,6,1.0,milchprodukte,01.1.4.3,intfloat/e5-mistral-7b-instruct,False
grand badon la garelle emilion 750ml,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
zuegg skipper succo di ribes nero 1 lt,01.2.6.0,6,1.0,"acqua, bevande, alcolici | succhi di frutta",01.2.1.0,intfloat/e5-mistral-7b-instruct,False
alexis lichine chevalier sauvignon blanc,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
bosca sparkletini strawberry,01.2.6.0,4,0.6666666666666666,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,False
mcguigan black label chardonnay 75cl,02.1.2.1,6,1.0,drinks | wine | white wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
monster lewis hamilton 50cl,01.2.6.0,6,1.0,beverages | soft drinks & mixers,01.2.9.0,intfloat/e5-mistral-7b-instruct,False
lipton lemon 1.5ltr,01.2.3.0,4,0.6666666666666666,drinks | ice tea | ice tea,01.2.3.0,intfloat/e5-mistral-7b-instruct,True
twix hot choc dolce gusto pods x8 136gr,01.2.4.0,6,1.0,food cupboard groceries | coffee | coffee sachets & pods,01.2.4.0,intfloat/e5-mistral-7b-instruct,True
pepsi cola 330 ml,01.2.5.0,6,1.0,"acqua, bevande, alcolici | bevande analcoliche",01.2.6.0,intfloat/e5-mistral-7b-instruct,False
rocchetta brioblu larossa sparkling 1.5ltr single,01.2.5.0,6,1.0,drinks | water | water - sparkling,01.2.5.0,intfloat/e5-mistral-7b-instruct,True
twining's orange mango & cinnamon infuso 040 grms,01.2.3.0,6,1.0,tea,01.2.3.0,intfloat/e5-mistral-7b-instruct,True
citra trebbiano d'abbruzzo,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
strongbow dark fruit,02.1.2.2,6,1.0,cider,02.1.2.2,intfloat/e5-mistral-7b-instruct,True
sanpellegrino chino zero zuccheri aggiunti 330 ml,01.2.5.0,6,1.0,"acqua, bevande, alcolici | bevande analcoliche",01.2.6.0,intfloat/e5-mistral-7b-instruct,False
solive franciacorta rose docg 750ml 750 ml,02.1.2.1,6,1.0,"acqua, bevande, alcolici | spumanti e champagne",02.1.2.1,intfloat/e5-mistral-7b-instruct,True
nestle vera still water,01.2.5.0,6,1.0,water,01.2.5.0,intfloat/e5-mistral-7b-instruct,True
hydration blue raspberry,01.2.5.0,6,1.0,"acqua, bibite e succhi | bibite",01.2.6.0,intfloat/e5-mistral-7b-instruct,False
mayor tomato pulp 35c off 3x400g,01.1.3.3,4,0.6666666666666666,tins cans & packets,01.1.9.3,intfloat/e5-mistral-7b-instruct,False
tisana a freddo sgonfiante digestiva fragola limone zenzero 18 filtri,01.2.3.0,6,1.0,"caffè, tea e zucchero | tea e infusi",01.2.3.0,intfloat/e5-mistral-7b-instruct,True
acqua minerale effervescente naturale,01.2.5.0,6,1.0,"acqua, bibite e succhi | acqua minerale",01.2.5.0,intfloat/e5-mistral-7b-instruct,True
kopke 10 years old porto,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
starbucks white mocha x12cap,01.2.2.0,4,0.6666666666666666,beverages | coffee & tea,01.2.4.0,intfloat/e5-mistral-7b-instruct,False
twining infuse fragola/anguria/limone 10 filtri,01.1.6.2,2,0.3333333333333333,infusi,01.2.3.0,intfloat/e5-mistral-7b-instruct,False
pera dolce di natura,01.2.5.0,4,0.6666666666666666,"acqua, bibite e succhi | succhi",01.2.1.0,intfloat/e5-mistral-7b-instruct,False
amaroy kaffee-pads 144 g,01.2.2.0,6,1.0,kaffee,01.2.2.0,intfloat/e5-mistral-7b-instruct,True
sani sifon acqua soda,01.2.5.0,6,1.0,"acqua, bevande, alcolici | bevande analcoliche",01.2.6.0,intfloat/e5-mistral-7b-instruct,False
six saints caribbean rum,02.1.9.0,6,1.0,alcohol,02.1.1.0,intfloat/e5-mistral-7b-instruct,False
belvedere grignolino piemonte doc,02.1.2.1,4,0.6666666666666666,"acqua, bevande, alcolici | vini",02.1.2.1,intfloat/e5-mistral-7b-instruct,True
nouaison gin 700 ml,02.1.1.0,4,0.6666666666666666,"acqua, bevande, alcolici | liquori",02.1.1.0,intfloat/e5-mistral-7b-instruct,True
"bad durrheimer naturliches mineralwasser 0,75 l",01.2.5.0,6,1.0,wasser,01.2.5.0,intfloat/e5-mistral-7b-instruct,True
dreher redler birra e succo di limone 990 ml,02.1.9.0,6,1.0,"acqua, bevande, alcolici | birra",02.1.3.0,intfloat/e5-mistral-7b-instruct,False
johnny walker red label whisky 700 ml,01.2.5.0,4,0.6666666666666666,"acqua, bevande, alcolici | liquori",02.1.1.0,intfloat/e5-mistral-7b-instruct,False
raineri olio extra vergine di oliva 500 ml,01.1.5.1,6,1.0,olio e conserve | olio,01.1.5.1,intfloat/e5-mistral-7b-instruct,True
lipton yellow label tea deteinato squeezable 38 gr,01.2.3.0,6,1.0,"zucchero, caffe', te', infusi | te' e infusi",01.2.3.0,intfloat/e5-mistral-7b-instruct,True
expressi typ filter kaffee mild 120g,01.2.2.0,6,1.0,kaffee,01.2.2.0,intfloat/e5-mistral-7b-instruct,True
"everton te solubile limone,lime e curcuma 560 gr",01.2.6.0,4,0.6666666666666666,"acqua, bevande, alcolici | bevande analcoliche",01.2.3.0,intfloat/e5-mistral-7b-instruct,False
elite marrowfat peas 300g,01.1.7.6,6,1.0,tins cans & packets,01.1.7.9,intfloat/e5-mistral-7b-instruct,False
barton & guestier malbec 750ml,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
gran caffe  garibaldi nespresso tube top bar  10 pcs.,01.2.2.0,4,0.6666666666666666,coffee,01.2.2.0,intfloat/e5-mistral-7b-instruct,True
jack link`s beef jerky teriyaki 075 grms,01.1.2.3,4,0.6666666666666666,tins cans & packets,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
vinum merum bellamar gutturnio classico superiore doc,02.1.2.1,4,0.6666666666666666,"acqua, bevande, alcolici | vini",02.1.2.1,intfloat/e5-mistral-7b-instruct,True
typhoo qt one cup 125gr,01.2.3.0,6,1.0,food cupboard groceries | tea | decaf & all classic teas,01.2.3.0,intfloat/e5-mistral-7b-instruct,True
solvay bicarbonato di sodio purissimo 750 gr,01.2.5.0,6,1.0,"acqua, bevande, alcolici | bevande analcoliche",01.1.9.9,intfloat/e5-mistral-7b-instruct,False
fuzetea tea lemon 400 ml,01.2.3.0,6,1.0,"acqua, bevande, alcolici | bevande analcoliche",01.2.3.0,intfloat/e5-mistral-7b-instruct,True
martini royale rosato 75cl,02.1.2.1,6,1.0,wine cellar | wine  ,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
dolo corned beef 200g,01.1.9.9,4,0.6666666666666666,groceries | canned items,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
barbera frizzante piemonte doc,02.1.2.1,6,1.0,"vini, birra e liquori | vini",02.1.2.1,intfloat/e5-mistral-7b-instruct,True
"chiarli lambrusco amabile di modena dop 1,5 lt",02.1.2.1,4,0.6666666666666666,"acqua, bevande, alcolici | vini",02.1.2.1,intfloat/e5-mistral-7b-instruct,True
rauch bravo arancia rossa (red orange) 2ltr,01.2.6.0,6,1.0,drinks | smoothies & juice drinks | long life juice,01.2.1.0,intfloat/e5-mistral-7b-instruct,False
coccodi italian barn eggs medium 6x350g,01.1.4.3,4,0.6666666666666666,"milk, butter & eggs",01.1.4.8,intfloat/e5-mistral-7b-instruct,False
kinnie / diet 500ml x12,01.2.6.0,6,1.0,beverages | soft drinks & mixers,01.2.6.0,intfloat/e5-mistral-7b-instruct,True
bakoma sonata coffee cappuccino,01.2.2.0,6,1.0,cold coffee,01.1.4.7,intfloat/e5-mistral-7b-instruct,False
twinings selezione di pregiati te 80 gr,01.2.3.0,6,1.0,"zucchero, caffe', te', infusi | te' e infusi",01.2.3.0,intfloat/e5-mistral-7b-instruct,True
jack daniels whisky,02.1.1.0,6,1.0,"acqua, bevande, alcolici | liquori",02.1.1.0,intfloat/e5-mistral-7b-instruct,True
snapple snappy apple 473ml,01.2.6.0,6,1.0,drinks | smoothies & juice drinks | chilled smoothies & ice coffee,01.2.1.0,intfloat/e5-mistral-7b-instruct,False
espresso intenso 9/13,01.2.2.0,4,0.6666666666666666,"caffè, tea e zucchero | caffè e solubili",01.2.2.0,intfloat/e5-mistral-7b-instruct,True
lurisia sparkling water glass,01.2.5.0,6,1.0,water,01.2.5.0,intfloat/e5-mistral-7b-instruct,True
"clarke's bourbon whiskey 0,7 l",02.1.1.0,6,1.0,spirituosen,02.1.1.0,intfloat/e5-mistral-7b-instruct,True
bolero mango sugar free instant drink 009 grms,01.2.3.0,6,1.0,soft drinks,01.2.9.0,intfloat/e5-mistral-7b-instruct,False
lachryma vitis white 75cl carton,02.1.2.1,6,1.0,wine cellar | wine  ,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
bio3 camomile tea  25 pcs.,01.2.3.0,4,0.6666666666666666,tea,01.2.3.0,intfloat/e5-mistral-7b-instruct,True
"rio d'oro mehrfruchtdirektsaft 1 l, ananas, orange & mango",01.2.6.0,4,0.6666666666666666,saft & nektar,01.2.1.0,intfloat/e5-mistral-7b-instruct,False
sacla organic basil pesto,01.1.9.3,6,1.0,organic products,01.1.9.3,intfloat/e5-mistral-7b-instruct,True
albicocca varieta italiane,01.1.6.5,6,1.0,"acqua, bibite e succhi | succhi",01.2.1.0,intfloat/e5-mistral-7b-instruct,False
santa babera cabernet saivignon,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
ty-phoo gold tea  80 pcs.,01.2.3.0,6,1.0,tea,01.2.3.0,intfloat/e5-mistral-7b-instruct,True
chateau roquefort bordeaux sauvignon,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
casillero del diablo carmenere,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
milsani kondensmilch 10 % fett 340 g,01.1.4.3,6,1.0,milchprodukte,01.1.4.2,intfloat/e5-mistral-7b-instruct,False
perrier peach & cherry sparkling drink,01.2.5.0,6,1.0,water,01.2.9.0,intfloat/e5-mistral-7b-instruct,False
la festa hot chocolate milky 250g,01.2.4.0,6,1.0,beverages | coffee & tea,01.2.4.0,intfloat/e5-mistral-7b-instruct,True
carrefour bio penne rigate intergrali,01.1.1.1,4,0.6666666666666666,organic products,01.1.1.5,intfloat/e5-mistral-7b-instruct,False
poppenburger bockwurst sausages 750 grms,01.1.2.5,6,1.0,tins cans & packets,01.1.2.5,intfloat/e5-mistral-7b-instruct,True
torrevigne - taurasi  x,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
mutti bio passata  560 grms,01.1.7.9,4,0.6666666666666666,tins cans & packets,01.1.9.3,intfloat/e5-mistral-7b-instruct,False
estathe pesca 20cl,01.2.3.0,6,1.0,drinks | ice tea | ice tea,01.2.3.0,intfloat/e5-mistral-7b-instruct,True
gran lomo malbec,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
stone go to ipa,02.1.3.0,6,1.0,beer,02.1.3.0,intfloat/e5-mistral-7b-instruct,True
enervit bottle orange 500ml,01.2.9.0,6,1.0,drinks | sports drinks | sports drinks,01.2.6.0,intfloat/e5-mistral-7b-instruct,False
amaro importante 700 ml,02.1.1.0,6,1.0,"acqua, bevande, alcolici | liquori",02.1.1.0,intfloat/e5-mistral-7b-instruct,True
valfrutta fine tomato pulp 2x 330 grms,01.1.7.9,6,1.0,tins cans & packets,01.1.9.3,intfloat/e5-mistral-7b-instruct,False
san benedetto still,01.2.5.0,6,1.0,water,01.2.5.0,intfloat/e5-mistral-7b-instruct,True
primia te' deteinato 30 gr,01.2.3.0,6,1.0,"zucchero, caffe', te', infusi | te' e infusi",01.2.3.0,intfloat/e5-mistral-7b-instruct,True
gibson's london dry gin 1 lt,01.2.5.0,4,0.6666666666666666,"acqua, bevande, alcolici | liquori",02.1.1.0,intfloat/e5-mistral-7b-instruct,False
corte al passo primitivo puglia 2022,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
twinings green tea & mint x25,01.2.3.0,6,1.0,beverages | coffee & tea,01.2.3.0,intfloat/e5-mistral-7b-instruct,True
feudi 125 primitivo del salento 750 ml,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
biona organic dijon mustard,01.1.9.3,6,1.0,organic products,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
levissima natural water,01.2.5.0,6,1.0,water,01.2.5.0,intfloat/e5-mistral-7b-instruct,True
innocent orange juice bits 1.35l,01.2.6.0,4,0.6666666666666666,drinks | smoothies & juice drinks | chilled fresh fruit juice,01.2.1.0,intfloat/e5-mistral-7b-instruct,False
maresi vienna ice coffee caramel,01.2.2.0,6,1.0,cold coffee,01.2.2.0,intfloat/e5-mistral-7b-instruct,True
go and fun isotonic 500ml,01.2.9.0,6,1.0,drinks | energy drinks | energy drinks,01.2.9.0,intfloat/e5-mistral-7b-instruct,True
valdo prosecco valdobbiadene docg 750 ml,01.2.5.0,4,0.6666666666666666,"acqua, bevande, alcolici | spumanti e champagne",02.1.2.1,intfloat/e5-mistral-7b-instruct,False
jack daniel's jack & coke gift pack with glass,02.1.9.0,6,1.0,alcohol,02.1.1.0,intfloat/e5-mistral-7b-instruct,False
italian style roast,01.2.2.0,6,1.0,"caffè, tea e zucchero | caffè e solubili",01.2.2.0,intfloat/e5-mistral-7b-instruct,True
"rocchetta verde acqua naturale 1,5 lt",01.2.5.0,6,1.0,"acqua, bevande, alcolici | acqua",02.1.9.0,intfloat/e5-mistral-7b-instruct,False
kean grapefruit 100% juice,01.1.6.2,4,0.6666666666666666,juices,01.2.1.0,intfloat/e5-mistral-7b-instruct,False
physalis infusion tea fat burner 27g,01.2.3.0,6,1.0,tea,01.2.3.0,intfloat/e5-mistral-7b-instruct,True
lacto milk stout bottle 25cl,01.1.4.4,4,0.6666666666666666,drinks | beers & ciders | bitters & stouts,01.1.4.7,intfloat/e5-mistral-7b-instruct,False
levissima fizzy water 1.5l,01.2.5.0,6,1.0,water,01.2.5.0,intfloat/e5-mistral-7b-instruct,True
biona organic cocobella spread,01.1.4.4,6,1.0,organic products,01.1.8.5,intfloat/e5-mistral-7b-instruct,False
leone de castris five roses rosato igt salento,02.1.2.1,6,1.0,"acqua, bevande, alcolici | vini",02.1.2.1,intfloat/e5-mistral-7b-instruct,True
panna da cucina uht,01.1.4.7,6,1.0,"latticini | latte, uova e burro",01.1.4.3,intfloat/e5-mistral-7b-instruct,False
pfanner bio blueberry juice 500 ml,01.2.1.0,6,1.0,juices & smoothies,01.2.1.0,intfloat/e5-mistral-7b-instruct,True
rio d'oro orangensaft 1 l,01.1.6.2,4,0.6666666666666666,saft & nektar,01.2.1.0,intfloat/e5-mistral-7b-instruct,False
rosemount meal matcher shiraz - steak,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
"spesa leggera gassosa 1,5 lt",01.2.5.0,6,1.0,"acqua, bevande, alcolici | bevande analcoliche",01.2.6.0,intfloat/e5-mistral-7b-instruct,False
pinot de pinot brut,02.1.2.1,6,1.0,"vini, birra e liquori | spumanti e champagne",02.1.2.1,intfloat/e5-mistral-7b-instruct,True
bellone igp lazio,02.1.2.1,4,0.6666666666666666,"vini, birra e liquori | vini",02.1.2.1,intfloat/e5-mistral-7b-instruct,True
talisker aged 10 years single malt scotch whisky 700 ml,02.1.1.0,6,1.0,spirits,02.1.1.0,intfloat/e5-mistral-7b-instruct,True
vigneti galassi albana di romagna sweet wine,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
medina vermentino zibibbo 75cl,02.1.2.1,6,1.0,wine cellar | wine  ,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
voda collagen focus 375ml,01.2.9.0,4,0.6666666666666666,drinks | energy drinks | energy drinks,01.2.9.0,intfloat/e5-mistral-7b-instruct,True
nescafe gold oat macchiato 6x16g,01.2.2.0,6,1.0,beverages | coffee & tea,01.1.4.7,intfloat/e5-mistral-7b-instruct,False
la polenza cinque terre doc 750 ml,01.2.5.0,4,0.6666666666666666,"acqua, bevande, alcolici | vini",02.1.2.1,intfloat/e5-mistral-7b-instruct,False
sanpellegrino aranciata,01.2.6.0,6,1.0,juices,01.2.6.0,intfloat/e5-mistral-7b-instruct,True
red cup crema,01.2.2.0,6,1.0,"caffè, tea e zucchero | caffè e solubili",01.2.2.0,intfloat/e5-mistral-7b-instruct,True
"warsteiner pils 0,5l",02.1.3.0,4,0.6666666666666666,bier,02.1.3.0,intfloat/e5-mistral-7b-instruct,True
innocent fp plus blue 750ml,01.1.4.4,6,1.0,chilled and dairy | fridge items,01.2.6.0,intfloat/e5-mistral-7b-instruct,False
mirinda 1.5 ltr single,01.2.6.0,6,1.0,drinks | soft drinks | soft drinks,01.2.6.0,intfloat/e5-mistral-7b-instruct,True
natur green naturgreen biocoffee,01.2.2.0,6,1.0,organic products,01.2.2.0,intfloat/e5-mistral-7b-instruct,True
pepsi cans,01.2.6.0,6,1.0,soft drinks,01.2.6.0,intfloat/e5-mistral-7b-instruct,True
just light orzata squash 1 ltr,01.1.4.4,6,1.0,soft drinks,01.2.6.0,intfloat/e5-mistral-7b-instruct,False
tetley super fruits tea immune peach & orange EUR1 off 20pcs.,01.2.3.0,6,1.0,tea,01.2.3.0,intfloat/e5-mistral-7b-instruct,True
chupa chups melon cream soda 345ml,01.2.6.0,6,1.0,beverages | soft drinks & mixers,01.2.6.0,intfloat/e5-mistral-7b-instruct,True
vina mestizo - merlot  x,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
westminster eistee premium 1 l,01.2.6.0,6,1.0,"cola, limonaden, eistee",01.2.3.0,intfloat/e5-mistral-7b-instruct,False
benna milk 2.5% fat 1ltr,01.1.4.1,6,1.0,"milk, butter & eggs",01.1.4.1,intfloat/e5-mistral-7b-instruct,True
zwan 8 chicken hotdogs 720 grms,01.1.9.9,4,0.6666666666666666,tins cans & packets,01.1.2.5,intfloat/e5-mistral-7b-instruct,False
sangre de toro rose 75cl,02.1.2.1,4,0.6666666666666666,drinks | wine | rose wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
carrefour kids kaomix chocolate milk powder,01.1.4.4,6,1.0,hot drinks,01.1.4.7,intfloat/e5-mistral-7b-instruct,False
jameson 70cl,02.1.1.0,4,0.6666666666666666,drinks | spirits & liqueurs | whisky,02.1.1.0,intfloat/e5-mistral-7b-instruct,True
anfossi vermentino riviera ligure ponente doc 750 ml,01.2.5.0,4,0.6666666666666666,"acqua, bevande, alcolici | vini",02.1.2.1,intfloat/e5-mistral-7b-instruct,False
alamos malbec mendoza,02.1.2.1,6,1.0,wine,02.1.2.1,intfloat/e5-mistral-7b-instruct,True
beefeater pink gin,02.1.9.0,6,1.0,alcohol,02.1.1.0,intfloat/e5-mistral-7b-instruct,False
southern comfort 70cl,02.1.1.0,6,1.0,beverages | spirits,02.1.1.0,intfloat/e5-mistral-7b-instruct,True
kopparberg premium cider alcohol free pear,02.1.2.2,6,1.0,cider,02.1.2.2,intfloat/e5-mistral-7b-instruct,True
nescafe cappuccino x8,01.2.2.0,6,1.0,beverages | coffee & tea,01.1.4.7,intfloat/e5-mistral-7b-instruct,False
